# ID, Label, Sum, Omnivariance, Eigenentropy, Linearity, Planarity, Sphericity, Anisotropy,Relative Height, Area Bounding Box, Area Oriented Bounding Box, Aspect Ratio, Density m2,Density m3, Area Convex Hull, Shape Index , Distance Z, Distance XY
 422.00000,   4.00000,  11.59805,   3.84524,   0.99518,   0.07885,   0.14331,   0.77783,   0.22217,  10.79000,  94.09933,  89.12921,   1.01489,  47.58260,   4.40988,  73.99178,   2.34392,   0.66881,   0.03057
 423.00000,   4.00000,  10.40478,   2.92994,   0.85533,   0.54853,   0.21259,   0.23888,   0.76112,  13.39000,  58.84296,  55.15606,   1.05813,  40.50326,   3.02489,  43.25525,   1.78532,   0.13760,   0.23756
 424.00000,   4.00000,   2.60174,   0.85587,   0.98833,   0.12074,   0.20567,   0.67359,   0.32641,   5.32000,  15.67354,  14.87158,   1.09828,  39.20229,   7.36885,  11.72490,   0.94322,   0.03540,   0.17101
 425.00000,   4.00000,   2.58342,   0.82066,   0.95923,   0.20887,   0.32530,   0.46583,   0.53417,   5.19000,  16.80915,  16.12800,   1.06429,  36.08630,   6.95304,  12.77468,   0.98031,   0.84926,   0.10603
 426.00000,   4.00000,   1.96201,   0.53213,   0.81808,   0.64444,   0.13651,   0.21905,   0.78095,   5.48000,   7.19394,   7.06299,   1.17201,  42.75812,   7.80258,   5.38601,   0.61444,   0.47536,   0.07572
 427.00000,   4.00000,  13.61560,   4.02029,   0.89360,   0.49362,   0.20708,   0.29930,   0.70070,  10.35000,  86.97899,  86.97899,   1.39367,  45.34428,   4.38109,  66.86897,   2.04517,  -0.09561,   1.53594
 428.00000,   4.00000,   1.23161,   0.40671,   0.99148,   0.16684,   0.11724,   0.71592,   0.28408,   2.68000,   6.45072,   5.99745,   1.01661,  41.68440,  15.55388,   5.11934,   0.61734,  -0.45868,   0.05777
 429.00000,   4.00000,  18.84893,   5.18471,   0.84980,   0.45797,   0.33744,   0.20459,   0.79541,  10.47000, 185.03995, 170.07004,   1.26604,  49.90885,   4.76684, 133.01813,   3.11985,  -0.45510,   0.60362
 430.00000,   4.00000,  14.17856,   4.32400,   0.91631,   0.55502,   0.04409,   0.40088,   0.59912,  15.31000,  88.92241,  76.34966,   1.06374,  55.24583,   3.60848,  63.41431,   2.20124,   0.34262,   0.14225
 431.00000,   4.00000,   3.15718,   0.90664,   0.86796,   0.56051,   0.17103,   0.26846,   0.73154,   6.03000,  14.60483,  13.73600,   1.11786,  39.82238,   6.60404,  10.25534,   0.84300,   0.70800,   0.11198
 432.00000,   4.00000,  30.75103,   7.00086,   0.72371,   0.62720,   0.27139,   0.10141,   0.89859,  19.26000,  94.46280,  94.46280,   1.89519,  45.85932,   2.38107,  71.55556,   2.08230,  -1.20226,   1.07384
 433.00000,   4.00000,  18.30466,   4.54750,   0.74233,   0.74671,   0.07608,   0.17721,   0.82279,  13.48000,  53.20124,  51.79450,   1.13133,  68.73317,   5.09890,  41.70085,   1.78221,  -0.13975,   0.12527
 434.00000,   4.00000,   9.41756,   2.79836,   0.89228,   0.60368,   0.03981,   0.35651,   0.64349,  10.67000,  52.77819,  49.19042,   1.12065,  35.84031,   3.35898,  38.10373,   1.68331,  -0.36232,   0.09103
 435.00000,   4.00000,   7.47856,   2.46395,   0.98957,   0.14051,   0.17191,   0.68757,   0.31243,   8.70000,  56.13716,  49.06720,   1.06721,  39.76180,   4.57032,  39.50002,   1.72242,  -0.30965,   0.28768
 436.00000,   4.00000,   6.02167,   1.79460,   0.90936,   0.33489,   0.36137,   0.30373,   0.69627,   7.21000,  54.08528,  48.76755,   1.03909,  43.98417,   6.10044,  38.64793,   1.70599,   0.72997,   0.15924
 437.00000,   4.00000,   8.99910,   2.66119,   0.88780,   0.61468,   0.03352,   0.35180,   0.64820,   9.31000,  78.69540,  71.97286,   1.45812,  39.79277,   4.27420,  55.68974,   1.99918,   0.68899,   0.41021
 438.00000,   4.00000,   2.57122,   0.74840,   0.87529,   0.59835,   0.09623,   0.30542,   0.69458,   3.81000,  14.14106,  13.61318,   1.10808,  37.75752,   9.91011,  10.48421,   0.87018,  -0.21152,   0.29178
 439.00000,   4.00000,   8.87346,   2.92328,   0.98925,   0.19953,   0.11062,   0.68985,   0.31015,   9.39000,  73.55883,  65.78234,   1.09329,  51.30556,   5.46385,  51.78699,   1.97932,   0.60747,   0.41978
 440.00000,   4.00000,  23.70673,   7.24746,   0.91887,   0.53808,   0.06399,   0.39794,   0.60206,  14.57000, 117.09355, 114.63685,   1.10672,  51.14412,   3.51023,  91.40171,   2.62205,  -1.38613,   0.48445
 441.00000,   4.00000,  12.19723,   3.64608,   0.91427,   0.25934,   0.42883,   0.31183,   0.68817,   9.83000, 110.45881, 104.50933,   1.12508,  29.69113,   3.02046,  83.48955,   2.45300,   1.25002,   0.60852
 442.00000,   4.00000,  18.22569,   5.57264,   0.93103,   0.21099,   0.42991,   0.35910,   0.64090,  16.19000, 107.22593, 107.22474,   1.95536,  64.34150,   3.97415,  80.65845,   2.25449,   0.06375,   0.98242
 443.00000,   4.00000,  22.27662,   6.93788,   0.94124,   0.33356,   0.26649,   0.39996,   0.60004,  13.80000, 219.65858, 185.46455,   1.17482,  69.28008,   5.02030, 153.46336,   3.39406,   0.96284,   0.21563
 444.00000,   4.00000,  56.63621,  11.61823,   0.61183,   0.81212,   0.09028,   0.09760,   0.90240,  23.24000, 146.02957, 124.64458,   1.17879,  65.21744,   2.80626, 101.43115,   2.67680,   0.16586,   0.45572
 445.00000,   4.00000,   2.31732,   0.70552,   0.92228,   0.38443,   0.26953,   0.34604,   0.65396,   4.78000,  15.11826,  15.03207,   1.36193,  33.12916,   6.93079,  11.98899,   0.93114,   0.29454,   0.17042
 446.00000,   4.00000,  12.72818,   4.16248,   0.98285,   0.20410,   0.17749,   0.61841,   0.38159,  10.77000, 102.56975,  98.85963,   1.10939,  37.22450,   3.45631,  77.44486,   2.42647,  -0.18049,   0.42053
 447.00000,   4.00000,   1.95002,   0.57151,   0.89827,   0.33305,   0.38946,   0.27749,   0.72251,   3.97000,  10.03863,   8.53984,   1.17894,  44.61443,  11.23789,   6.73966,   0.70075,  -0.36665,   0.14798
 448.00000,   4.00000,   3.99887,   1.32714,   0.99602,   0.11087,   0.09385,   0.79529,   0.20471,   6.07000,  26.00631,  24.92960,   1.00654,  51.66550,   8.51161,  20.29643,   1.23682,  -0.24036,   0.20552
 449.00000,   4.00000,   9.62080,   3.01798,   0.94355,   0.44735,   0.10683,   0.44582,   0.55418,   8.68000,  85.89200,  81.09234,   1.26393,  42.03849,   4.84314,  62.62844,   2.17152,   0.84030,   0.38438
 450.00000,   4.00000,  11.69051,   3.85122,   0.98953,   0.12460,   0.18781,   0.68759,   0.31241,  15.53000,  80.32405,  76.81308,   1.10266,  47.80436,   3.07819,  58.89845,   2.09396,   2.80647,   0.23635
 451.00000,   4.00000,  21.35639,   6.20055,   0.88753,   0.41232,   0.32297,   0.26470,   0.73530,  15.55000, 120.46420, 111.19353,   1.09445,  58.60952,   3.76910,  87.06140,   2.56150,   0.92287,   0.15436
 452.00000,   4.00000,   2.92338,   0.91393,   0.94503,   0.30254,   0.28733,   0.41013,   0.58987,   4.79000,  16.69197,  16.66179,   1.07978,  37.51099,   7.83110,  13.08065,   0.99926,  -0.00361,   0.24954
 453.00000,   4.00000,  12.84913,   3.41046,   0.79856,   0.67733,   0.11496,   0.20771,   0.79229,   9.88000,  91.07278,  86.39856,   1.44143,  37.01451,   3.74641,  65.08335,   2.12956,  -0.83899,   0.36608
 454.00000,   4.00000,   1.81637,   0.57800,   0.95694,   0.39727,   0.11277,   0.48996,   0.51004,   3.89000,  11.28476,   9.50667,   1.07697,  40.28750,  10.35668,   7.72516,   0.75637,  -0.24612,   0.13011
 455.00000,   4.00000,   2.53699,   0.78659,   0.93688,   0.36160,   0.24929,   0.38912,   0.61088,   5.39000,  14.87446,  13.70960,   1.14526,  45.66143,   8.47151,  10.58436,   0.88311,   0.01856,   0.21481
 456.00000,   4.00000,   8.00525,   2.07896,   0.77612,   0.73073,   0.05830,   0.21097,   0.78903,  10.75000,  28.34456,  26.30750,   1.07073,  87.38953,   8.12926,  21.31153,   1.27405,  -0.44057,   0.20013
 457.00000,   4.00000,   1.40395,   0.41504,   0.90010,   0.40677,   0.30159,   0.29164,   0.70836,   2.62000,  10.65856,  10.56354,   1.46298,  24.61297,   9.39426,   7.04315,   0.65781,  -0.37188,   0.09909
 458.00000,   4.00000,   2.20405,   0.72174,   0.98386,   0.22108,   0.14817,   0.63075,   0.36925,   4.34000,  12.48515,  12.27721,   1.02805,  46.99764,  10.82895,   9.85676,   0.86317,   0.07073,   0.03879
 459.00000,   4.00000,   4.35310,   1.38313,   0.95885,   0.24350,   0.29186,   0.46463,   0.53537,   4.39000,  27.18056,  26.28123,   1.00876,  36.52797,   8.32072,  21.40785,   1.27381,  -0.12481,   0.06678
 460.00000,   4.00000,  12.89777,   3.57712,   0.83152,   0.67538,   0.06166,   0.26296,   0.73704,  14.06000,  68.58606,  59.24013,   1.00773,  41.05325,   2.91986,  48.60604,   1.90237,   0.28093,   0.40127
 461.00000,   4.00000,   2.63880,   0.78412,   0.89796,   0.49892,   0.18889,   0.31219,   0.68781,   5.27000,  13.35479,  12.41595,   1.05567,  42.52594,   8.06944,   9.53255,   0.84156,  -0.08606,   0.06097
 462.00000,   4.00000,   2.10946,   0.67986,   0.96828,   0.39154,   0.04388,   0.56458,   0.43542,   4.83000,  12.74000,  12.11406,   1.08857,  37.14693,   7.69087,   9.76083,   0.85437,   0.12102,   0.23723
 463.00000,   4.00000,   2.57554,   0.81033,   0.94540,   0.48796,   0.02914,   0.48290,   0.51710,   5.34000,  12.99399,  12.20613,   1.06261,  53.08809,   9.94159,   9.85470,   0.86252,  -0.07590,   0.20875
 464.00000,   4.00000,  22.98237,   7.02479,   0.91865,   0.54058,   0.06052,   0.39890,   0.60110,  17.05000, 145.23329, 119.22041,   1.11699,  61.59180,   3.61242,  99.28565,   2.72960,   0.12440,   0.32040
 465.00000,   4.00000,   5.81680,   1.65993,   0.87848,   0.38132,   0.37672,   0.24196,   0.75804,   7.69000,  20.38959,  20.38959,   1.71304,  59.88351,   7.78719,  16.36899,   1.04041,   0.35186,   0.27700
 466.00000,   4.00000,   8.69761,   2.84765,   0.98447,   0.08170,   0.27861,   0.63969,   0.36031,  10.49000,  55.29097,  53.26280,   1.19837,  47.85704,   4.56216,  43.17815,   1.81023,   0.37599,   0.18758
 467.00000,   4.00000,  14.59157,   4.20437,   0.86583,   0.61934,   0.08423,   0.29644,   0.70356,  13.36000,  63.09122,  60.20856,   1.05051,  62.11742,   4.64951,  47.69361,   1.88683,  -0.83970,   0.12362
 468.00000,   4.00000,   2.97971,   0.85350,   0.85885,   0.66246,   0.02439,   0.31315,   0.68685,   5.44000,  14.24504,  13.49775,   1.24359,  38.52493,   7.08179,   9.79159,   0.82000,  -0.27385,   0.20570
 469.00000,   4.00000,  15.38645,   4.70651,   0.92677,   0.36014,   0.28467,   0.35519,   0.64481,   8.45000, 123.31997, 107.08626,   1.13685,  43.58169,   5.15760,  86.62818,   2.55434,   0.25476,   0.39988
 470.00000,   4.00000,  23.89418,   7.31957,   0.92801,   0.35589,   0.28575,   0.35836,   0.64164,  13.67000, 194.11208, 181.87976,   1.02680,  43.19887,   3.16012, 138.29095,   3.15711,   2.33605,   0.76024
 471.00000,   4.00000,  15.28655,   4.43711,   0.87075,   0.64691,   0.02254,   0.33055,   0.66945,  14.60000,  82.84789,  77.53089,   1.06860,  46.17514,   3.16268,  60.47213,   2.14101,   0.15189,   0.27871
 472.00000,   4.00000,   6.05280,   1.44470,   0.80267,   0.06487,   0.80751,   0.12762,   0.87238,   5.76000,  64.16003,  55.85401,   1.11984,  31.27797,   5.43020,  44.23292,   1.82446,   1.24075,   0.10830
 473.00000,   4.00000,   3.56683,   1.15460,   0.97248,   0.36252,   0.05667,   0.58081,   0.41919,   5.81000,  21.06781,  19.24829,   1.00752,  54.81007,   9.43375,  15.60874,   1.10055,  -0.32812,   0.00319
 474.00000,   4.00000,  15.21056,   4.74264,   0.93912,   0.42603,   0.15750,   0.41647,   0.58353,  12.85000,  85.52688,  81.33609,   1.17316,  65.06337,   5.06330,  63.17095,   2.17373,  -0.58469,   0.29623
 475.00000,   4.00000,   8.30346,   2.66146,   0.96443,   0.32513,   0.16848,   0.50639,   0.49361,   8.46000,  82.47409,  80.58404,   1.13361,  32.43819,   3.83430,  60.41482,   2.10500,   0.01875,   0.31185
 476.00000,   4.00000,   9.80370,   3.14528,   0.96688,   0.21983,   0.27489,   0.50529,   0.49471,  10.58000,  72.36945,  64.91727,   1.01576,  42.91616,   4.05635,  51.31833,   1.95711,  -0.39616,   0.65640
 477.00000,   4.00000,   7.85628,   2.46233,   0.94525,   0.36437,   0.21370,   0.42193,   0.57807,   8.43000,  63.67948,  57.35268,   1.25655,  45.87405,   5.44176,  45.30144,   1.83594,   0.95258,   0.29141
 478.00000,   4.00000,   6.39747,   1.73189,   0.84393,   0.42248,   0.38796,   0.18955,   0.81045,   6.23000,  50.54197,  50.45382,   1.06541,  40.59157,   6.51550,  41.39786,   1.76323,   1.16644,   0.10766
 479.00000,   4.00000,   9.11217,   1.85532,   0.70831,   0.51846,   0.41673,   0.06482,   0.93518,   9.43000,  24.16796,  24.16796,   2.38994,  37.61177,   3.98852,  18.92443,   1.01280,  -0.35951,   0.50001
 480.00000,   4.00000,   4.00276,   1.30380,   0.97890,   0.26658,   0.13917,   0.59425,   0.40575,   6.19000,  32.76259,  31.75066,   1.12522,  31.68438,   5.11864,  24.34422,   1.34392,  -0.13311,   0.41118
 481.00000,   4.00000,  28.12874,   8.62414,   0.92304,   0.48878,   0.12782,   0.38341,   0.61659,  16.82000, 131.66051, 127.46773,   1.09936,  53.39391,   3.17443,  97.80697,   2.70976,   0.33206,   0.30424
 482.00000,   4.00000,  24.00798,   7.74295,   0.96901,   0.37948,   0.05832,   0.56220,   0.43780,  15.33000, 151.04401, 134.12068,   1.01814,  56.89652,   3.71145, 104.98669,   2.78773,  -1.51178,   0.86237
 483.00000,   4.00000,   6.50705,   1.76055,   0.85654,   0.21252,   0.59111,   0.19637,   0.80363,   5.97000,  55.56163,  52.62426,   1.15419,  53.64445,   8.98567,  41.97054,   1.80447,   0.44203,   0.10610
 484.00000,   4.00000,  12.18243,   4.01152,   0.98923,   0.10247,   0.21160,   0.68593,   0.31407,   9.56000,  80.30093,  78.66470,   1.05072,  47.89950,   5.01041,  61.91587,   2.17175,  -0.90016,   0.26471
 485.00000,   4.00000,   3.17027,   0.98539,   0.93435,   0.49792,   0.06793,   0.43415,   0.56585,   6.25000,  16.35785,  14.82911,   1.10860,  52.59924,   8.41588,  11.77146,   0.93381,   0.60300,   0.19587
 486.00000,   4.00000,  15.80040,   4.93706,   0.94322,   0.35171,   0.23743,   0.41086,   0.58914,  11.77000,  88.71703,  88.66548,   1.20536,  49.37660,   4.19512,  71.64785,   2.28425,  -0.55944,   1.07403
 487.00000,   4.00000,   2.01359,   0.38839,   0.57229,   0.83450,   0.08077,   0.08473,   0.91527,   5.55000,   3.31701,   3.30537,   1.36848,  44.47309,   8.01317,   2.56425,   0.43149,   0.80078,   0.06049
 488.00000,   4.00000,  24.26576,   7.91984,   0.98064,   0.26639,   0.12342,   0.61019,   0.38981,  14.14000, 185.87770, 168.52272,   1.13962,  53.58921,   3.78990, 136.42377,   3.23302,  -0.41242,   0.48315
 489.00000,   4.00000,   9.61924,   2.93696,   0.93130,   0.13543,   0.49983,   0.36474,   0.63526,   5.87000,  76.21046,  68.54713,   1.01673,  36.06277,   6.14357,  54.59575,   2.03219,   0.10904,   0.36767
 490.00000,   4.00000,   2.42039,   0.76045,   0.95016,   0.24430,   0.32927,   0.42642,   0.57358,   4.42000,  18.67208,  15.23398,   1.13895,  37.35070,   8.45039,  12.31311,   0.92402,  -0.30253,   0.37977
 491.00000,   4.00000,  24.11802,   6.71370,   0.83362,   0.69233,   0.02643,   0.28124,   0.71876,  16.15000, 100.75307,  97.13231,   1.02828,  56.09874,   3.47361,  76.27849,   2.41713,  -1.40589,   0.29166
 492.00000,   4.00000,  13.08318,   4.20931,   0.96730,   0.34539,   0.12300,   0.53160,   0.46840,   9.55000,  80.46089,  69.51369,   1.03010,  37.77673,   3.95568,  58.10167,   2.05419,  -1.05260,   0.42738
 493.00000,   4.00000,   8.06692,   2.54208,   0.95343,   0.18490,   0.37443,   0.44068,   0.55932,   9.67000,  68.14472,  60.71070,   1.00857,  48.06402,   4.97043,  50.42289,   1.94393,   0.24861,   0.32220
 494.00000,   4.00000,   4.69592,   1.50994,   0.96762,   0.29308,   0.18907,   0.51785,   0.48215,   6.52000,  31.17076,  29.84878,   1.01122,  52.06243,   7.98503,  23.46857,   1.32976,   0.57328,   0.27861
 495.00000,   4.00000,   6.76548,   2.19409,   0.97608,   0.17839,   0.25886,   0.56275,   0.43725,   7.19000,  40.56532,  40.20107,   1.22820,  68.13252,   9.47601,  31.93929,   1.55992,  -0.50666,   0.13647
 496.00000,   4.00000,  18.93202,   6.09745,   0.96971,   0.24233,   0.23445,   0.52323,   0.47677,  12.44000, 106.50657, 105.29182,   1.12666,  63.54720,   5.10830,  82.13650,   2.49801,   0.70932,   0.26125
 497.00000,   4.00000,   6.59034,   1.86960,   0.85190,   0.64159,   0.07807,   0.28034,   0.71966,   6.84000,  36.53766,  32.33589,   1.38971,  36.15178,   5.28535,  27.14062,   1.38493,  -0.24605,   0.24640
 498.00000,   4.00000,  13.72552,   3.09575,   0.77494,   0.26101,   0.64307,   0.09592,   0.90408,  11.28000,  40.32737,  40.32737,   2.41076,  49.32135,   4.37246,  30.48559,   1.28314,  -0.30755,   0.52990
 499.00000,   4.00000,   7.26225,   2.32563,   0.96373,   0.32254,   0.17594,   0.50152,   0.49848,   5.47000,  44.16751,  44.15768,   1.28603,  34.19564,   6.25149,  35.51073,   1.63761,   0.00478,   0.13231
